"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMSP","ASPP","ASSP","AVSP","CAUL","CHLS","COSP","CYPS","DICO","DICT","ECHL","ECHP","FASP","FAVS","GALI","GALS","GASP","GOAL","GONS","HALI","HYSP","ISSP","LEPT","LESP","LOBO","LOSY","MICR","MOEN","MONE","NEOM","PADI","PAVS","PESP","PLLE","POCS","POMA","PONM","PSSP","STYS","TURS","AMNE","ANTI","ASTS","BGMA","BI","BR","BRMA","BRY","CCAH","CCAR","CMOR","COL","DISP","EMA","ENC","EUSP","FINE","FOL","FREE","FUSP","GC","GRMA","HARD","HCOE","HYCO","LOBS","LPHY","MASS","MESP","MISP","MOBR","MOFO","MONS","OCTO","OUSP","PACS","PAEN","PAFO","PAMA","PHSP","PLER","PLSP","POBR","POEN","POFO","RDMA","RUB","SAND","SG","SP","SYSP","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","HAL","NS","TAB","N","new.N"
4219,"JOH-00261",2012,"3/4/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.73024227,-169.51693509,"Lagoon","Mid",0,0,0,15.359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3202614379085,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15032679738562,0,0,0,0,4.57516339869281,0.326797385620915,0,0,0,0,0,0,0,0.65359477124183,0,0,0,0,0,0,0,0,3.26797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,45.4248366013072,0,0,0,0,0,0,0,0,310,306
4220,"JOH-00297",2012,"3/4/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.74135449,-169.50821062,"Lagoon","Shallow",0,1.01694915254237,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13559322033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9152542372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4067796610169,0,0,0,0,29.8305084745763,1.01694915254237,0,0,0,0,0,0,0,300,295
4221,"JOH-00289",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.66368744,-169.54838441,"Protected Slope","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,1.67785234899329,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6308724832215,2.3489932885906,0,0,0,0,0,0,0,300,298
4222,"JOH-00265",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.72161779,-169.48277967,"Lagoon","Mid",0,0.673400673400673,0,0,0,0,0,0,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0.336700336700337,4.04040404040404,0,0,0,0,1.34680134680135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4242424242424,0,0,0,0,2.02020202020202,0,0,1.68350168350168,0,0,0,0,0,1.68350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,2.02020202020202,0,0,0,0,32.6599326599327,2.02020202020202,0,0.336700336700337,0,0,0,0,0,310,297
4223,"JOH-00293",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.76514057,-169.48399848,"Lagoon","Shallow",0,0.36101083032491,0,0.36101083032491,0,0,0.36101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49819494584837,0,0,0,0,1.80505415162455,0,1.08303249097473,0.72202166064982,0,0,0,0,0,0,0,0,0,0,0,0,28.8808664259928,1.08303249097473,0,0,0,2.52707581227437,0,0,1.44404332129964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083032491,0,0,0,0,0,0,0,0,2.16606498194946,0,0,0,0.36101083032491,51.6245487364621,0.36101083032491,0,0,0,0,0,0,0,290,277
4224,"JOH-00296",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.76462886,-169.46965286,"Lagoon","Shallow",0,1.77304964539007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57446808510638,0,0,0,0,1.06382978723404,0,1.41843971631206,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4255319148936,0,0,0,0,3.54609929078014,0,0,0,0,0,0,0,0,0.354609929078014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41843971631206,0,0,0,1.06382978723404,0,0,0,0,2.12765957446809,0,0,0,0.709219858156028,34.3971631205674,2.12765957446809,0,0,0,0,0,0,0,300,282
4225,"JOH-00266",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.77563187,-169.46617403,"Lagoon","Mid",0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8843537414966,0,0,0,0,1.02040816326531,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0.340136054421769,0,0,0,0,0,0,0,0,17.3469387755102,0,0,0,0,63.265306122449,1.36054421768707,0,0,0,0,0,0,0,300,294
4226,"JOH-00236",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.74263324,-169.53250389,"Lagoon","Mid",0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8919860627178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696864111498258,0,0,0,0,2.09059233449477,0.348432055749129,0,0,0,0,0,0,0,5.92334494773519,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,4.18118466898955,0,0,0,0,72.1254355400697,0.696864111498258,0,0,0,0,0,0,0,300,287
4227,"JOH-00232",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.76379813,-169.51701631,"Backreef","Shallow",0,4.52830188679245,0,40.7547169811321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39622641509434,0,0,0,0,1.88679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79245283018868,0.377358490566038,0,0,0,1.50943396226415,0,0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,0,1.88679245283019,1.13207547169811,0,0,0,0,0.377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0943396226415,0.377358490566038,0,0,0,0,0,0,0,300,265
4228,"JOH-00247",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.7518245,-169.4396697,"Protected Slope","Mid",0,2.52707581227437,0,0,0,0,0,0,5.41516245487365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72202166064982,0,0,0,0,5.05415162454874,0,0,0.36101083032491,0,0,0,0,0,0,0,0,0,0.36101083032491,0,0,32.4909747292419,0,0,0,0,3.97111913357401,0.36101083032491,0,0,0,0,0,0,0,0.72202166064982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083032491,0,0,0,0,0,0,0,0,0,0,2.52707581227437,0,0,0,0,44.043321299639,0,0,1.08303249097473,0,0,0,0,0,300,277
4229,"JOH-00269",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.73361867,-169.45344628,"Protected Slope","Mid",0,0.341296928327645,0,0,0,0,0,0,16.0409556313993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,1.36518771331058,0,0,0,0,2.73037542662116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.962457337884,0,0,0,0,2.73037542662116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80204778156997,0,0,0,0,40.2730375426621,1.36518771331058,0,2.04778156996587,0,0,0,0,0,300,293
4230,"JOH-00257",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",0,0,16.71598339,-169.45999137,"Protected Slope","Mid",0,0.366300366300366,0,0,0,0,0,0,17.5824175824176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732600732600733,0,0,0,0,0,0,0,0,0,0,0,0,12.4542124542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6776556776557,0,0,0,0,5.12820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366300366300366,0,0.366300366300366,0,0,0,0,0.366300366300366,0,0,0,0,0,0,0,0,5.86080586080586,0,0,1.0989010989011,0,0,0,0,0,290,273
4232,"JOH-00012",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CPCE","PRIAs","Johnston",-1,0,16.74728,-169.52397,"Lagoon","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34201585503964,0,0,0.339750849377123,0,0,0,0,2.03850509626274,3.17100792751982,0,29.1053227633069,0,0,0,0,0,0,0,0,0,0,6.56851642129105,0,0,0,0,0,1.4722536806342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339750849377123,38.3918459796149,7.81426953567384,0,0,0,0,0,0,4.4167610419026,960,883
4233,"JOH-00001",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",-1,0,16.73984156,-169.5348007,"Lagoon","Shallow",0,1.30293159609121,0,1.30293159609121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9837133550489,0,0,0,0,0,0,0.325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28013029315961,0,0,0,0,0.977198697068404,0.325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28013029315961,0,0,0,0,0,0.977198697068404,0,0,0,0,0,0,0.325732899022801,0,0,0,1.62866449511401,0,0,0,0,70.3583061889251,2.93159609120521,0,0,0,0,0,0,0,320,307
4234,"JOH-00019",2012,"3/5/2012","HA1201","2012","RAMP_BASIC","Johnston",0,"-1",0,"CNET","PRIAs","Johnston",-1,0,16.74477699,-169.53592991,"Backreef","Shallow",0,2.02020202020202,0,6.3973063973064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73400673400673,0,0,0,0,0,0,1.68350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34680134680135,0,0,0,0,0.673400673400673,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,3.03030303030303,2.69360269360269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5387205387205,0,0,0,0.336700336700337,49.4949494949495,4.04040404040404,0,0,0,0,0,0,0,320,297
4235,"HOW-00187",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82447568,-176.62400778,"Forereef","Deep",0,0,0,7.01754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,0.701754385964912,0,0,0,0,0,2.80701754385965,0.350877192982456,0,0,0,0,0,0,3.15789473684211,0,0,0,0,2.10526315789474,0,2.45614035087719,5.96491228070175,0,0,0,0,0,0,0,0,0,0.350877192982456,0,0,19.6491228070175,7.71929824561404,0,0,0,20.7017543859649,1.40350877192982,0,0,0,0,0.701754385964912,0,0.350877192982456,0,0,0,0,0,0,0,0,0,0.701754385964912,0.350877192982456,0,0,0,0.350877192982456,0,0,0,0,0,0,0.701754385964912,0,0,0.350877192982456,1.05263157894737,0,0,0,0,17.5438596491228,3.15789473684211,0,0,0,0,0,0,0,300,285
4236,"HOW-00161",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82282,-176.62477,"Forereef","Mid",0,20.2749140893471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,0,0,0,0,5.15463917525773,0,0,0,0,0.343642611683849,0,0,10.3092783505155,0,0,0,0,4.46735395189003,0,0,6.18556701030928,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0,14.7766323024055,0,0,0,0,14.4329896907216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15463917525773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84192439862543,0,0,0,0,10.9965635738832,0.343642611683849,0,0,0,0,0,0,0,300,291
4237,"HOW-00155",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.81542406,-176.62413066,"Forereef","Shallow",0,2.42214532871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69204152249135,0,0,0,0,0,1.73010380622837,0,0,0.346020761245675,0,0,0,0,24.2214532871972,0,0,0,0,0.69204152249135,0,3.46020761245675,3.46020761245675,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0,23.8754325259516,2.42214532871972,0,0,0,2.7681660899654,0.346020761245675,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0,0,0,0,0,8.30449826989619,0,0,0,0,0,0,0.69204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4913494809689,1.3840830449827,0,0,0,0,0,0,0,300,289
4238,"HOW-00133",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.80330425,-176.62106146,"Forereef","Shallow",0,12.3711340206186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,0,0,0,3.43642611683849,0.343642611683849,0,0.687285223367698,0,0,0,0,7.21649484536082,0,0,0,0,0,0,3.09278350515464,5.15463917525773,0,0,0,0,0,0,0,0,0,0,0,0,10.9965635738832,0,45.7044673539519,0,0,1.03092783505155,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,0,0,4.81099656357388,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,3.43642611683849,0,0,0,0,0,0,0,0,300,291
4239,"HOW-00177",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.80630212,-176.62155465,"Forereef","Mid",0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36054421768707,0,0,0,0,0.340136054421769,0,0,1.02040816326531,0,2.38095238095238,0,0,0,0,26.1904761904762,0,0,0,0,0.680272108843537,0,2.38095238095238,8.50340136054422,0,0,0,0,0,0,0,0,0,0,0,0,10.2040816326531,1.70068027210884,17.687074829932,0,0,0.680272108843537,1.70068027210884,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,3.74149659863946,0,0,0,0,0,0,0,0,0,0,0,1.36054421768707,2.72108843537415,0,0,3.40136054421769,0,0,0,0,11.5646258503401,1.36054421768707,0,0,0,0,0,0,0,300,294
4240,"HOW-00172",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.80912691,-176.6221035,"Forereef","Mid",0,11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,1.66666666666667,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,13,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,32,4.33333333333333,0,0,0,15,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,1,0,0,0,0,14.3333333333333,1.33333333333333,0,0,0,0,0,0,0,300,300
4241,"HOW-00191",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82207468,-176.6180428,"Forereef","Deep",0,16.988416988417,0,13.8996138996139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772200772200772,0,0,0,0,0,0,7.33590733590734,0,0,0,0,4.24710424710425,0,2.31660231660232,0.386100386100386,0,0,0,0,0,0,0,0,0,0,0,0,18.9189189189189,1.54440154440154,0,0,0,13.5135135135135,0.772200772200772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93050193050193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.988416988417,0.386100386100386,0,0,0,0,0,0,0,270,259
4243,"HOW-00168",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.81057597,-176.62259552,"Forereef","Mid",0,13.7931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,0,0,0.344827586206897,1.03448275862069,0.344827586206897,0,0.344827586206897,0,0.344827586206897,0,0,3.44827586206897,0,0,0,0,1.03448275862069,0,6.20689655172414,4.48275862068965,0,0,0,0,0,0,0,0.344827586206897,0,0,0.344827586206897,0,31.3793103448276,0.689655172413793,0,0,0,3.44827586206897,1.03448275862069,0,0,0,0,1.03448275862069,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,1.03448275862069,0,3.79310344827586,0,0,0,0,23.1034482758621,0.344827586206897,0,0,0,0,0,0,0,300,290
4244,"HOW-00151",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.79875103,-176.62024439,"Forereef","Shallow",0,4.57746478873239,0,4.22535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,0,0,0,0,1.05633802816901,0,0,0,0,0,0,0,20.4225352112676,0,0,0,0,1.05633802816901,0,5.28169014084507,0.352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,29.2253521126761,0,0,0,0,4.22535211267606,0.352112676056338,0,0,0,0,0,0,0,0.704225352112676,0,0,0,0,0,0,0,0,2.11267605633803,0,0,0,0,0,0,0,0,0,0,0,0.704225352112676,0,0,0,0,0,0,0,0,25.3521126760563,0,0,0,0,0,0,0,0,290,284
4245,"HOW-00016",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",-1,0,0.81084,-176.62267,"Forereef","Mid",0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0.952380952380952,0,0,0,0,0.634920634920635,0,0,3.80952380952381,0,0,0,0,5.3968253968254,0,7.61904761904762,2.53968253968254,0,0,0,0,0,0,0,0,0,0,0,0,16.5079365079365,0.317460317460317,11.1111111111111,0,0,11.4285714285714,0.634920634920635,0,0,0,0.952380952380952,0.317460317460317,0,0,0,0,0,0,0,0.317460317460317,0,0,0,1.58730158730159,0,0,0,0,0.952380952380952,0,0.952380952380952,0,0,0,0,0,0.634920634920635,0.317460317460317,0,4.76190476190476,0,0,0,0,25.7142857142857,1.26984126984127,0,0,0,0,0,0,0,320,315
4246,"HOW-00003",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",-1,0,0.80610816,-176.62141585,"Forereef","Mid",0,2.61437908496732,0,9.80392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61437908496732,0,0,0,0,0,0.65359477124183,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,7.18954248366013,0,1.96078431372549,1.30718954248366,0,0,0,0,0,0,0,0,0,0,0,0,22.8758169934641,0,7.18954248366013,0,0,1.96078431372549,0.65359477124183,0,0,0,0,0.65359477124183,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,4.57516339869281,0,0,0.65359477124183,0,0,0,0,18.3006535947712,0,0,0,0,0,0,0,0,160,153
4247,"HOW-00014",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CPCE","PRIAs","Howland",-1,0,0.81492,-176.623989,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244343891403,0,11.5384615384615,0,0,15.6108597285068,0.113122171945701,6.67420814479638,0,0,5.88235294117647,2.14932126696833,0,0,0.791855203619909,0.339366515837104,0,0,0,0,0,0,0,0,11.1990950226244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41176470588235,0,0,0,0,36.7647058823529,2.48868778280543,0,0.452488687782805,0,0,1.35746606334842,0,0,960,884
4249,"HOW-00179",2012,"3/11/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82164084,-176.61945331,"Forereef","Mid",0,4.05405405405405,0,8.78378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09459459459459,0,0,0.675675675675676,0,0,0,0,7.09459459459459,0,0,0,0,4.05405405405405,0,1.01351351351351,0.337837837837838,0,0,0,0,0,0,0,0.337837837837838,0,0,0,0,16.2162162162162,1.68918918918919,0,0,0,24.6621621621622,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0.675675675675676,0,0,0,0,19.9324324324324,1.35135135135135,0,0,0,0,0,0,0,300,296
4250,"HOW-00185",2012,"3/12/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.81934595,-176.61541658,"Forereef","Deep",0,0.3584229390681,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584229390681,0,0,0,0,0,9.31899641577061,0,0,0,0,0,0,0.716845878136201,3.584229390681,0,0,0,0,0,0,4.3010752688172,1.4336917562724,0,0,0,0,0,0,0,0.3584229390681,0,0,0,0,13.6200716845878,2.8673835125448,0,0,0,10.752688172043,0.716845878136201,0,0,0,0,0,0,1.4336917562724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584229390681,0,0,1.0752688172043,1.0752688172043,0,0.3584229390681,0,0.3584229390681,40.1433691756272,3.584229390681,0,0,0,0,0,0,0,300,279
4251,"HOW-00163",2012,"3/12/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82142953,-176.61793484,"Forereef","Mid",0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,5.33333333333333,0,7.66666666666667,2.33333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,29.3333333333333,5.33333333333333,0,0,0,13.6666666666667,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,14.6666666666667,7,0,0,0,0,0,0,0,300,300
4252,"HOW-00210",2012,"3/12/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.81269433,-176.62337126,"Forereef","Mid",0,17.8947368421053,0,0,0,0,0,0,0,0,0.350877192982456,0,0,0,0,0,1.40350877192982,0,0,0,0,0,0,1.05263157894737,0.701754385964912,0,0.701754385964912,0,0.350877192982456,0,0,7.01754385964912,0,0,0,0,3.50877192982456,0,5.6140350877193,4.21052631578947,0,0,0,0,0,0,0,0,0,0,0,0,30.5263157894737,0,0,0,0,6.66666666666667,0.701754385964912,0,0,0,0,0,0,0,0.350877192982456,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,0.701754385964912,0.350877192982456,0,1.75438596491228,0,0,0,0,13.3333333333333,1.05263157894737,0,0.350877192982456,0,0,0,0,0,300,285
4253,"HOW-00173",2012,"3/12/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.82357974,-176.62278671,"Forereef","Mid",0,12.4579124579125,0,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,14.1414141414141,0,0,0,0,9.42760942760943,0,0.673400673400673,18.1818181818182,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,9.09090909090909,4.71380471380471,0,0,0,10.1010101010101,1.01010101010101,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0,0,6.3973063973064,0,0.336700336700337,0,0,0.673400673400673,0,0,0,0,0,0,0.673400673400673,0,0,0.336700336700337,1.01010101010101,0,0,0,0,7.74410774410774,1.01010101010101,0,0,0,0,0,0,0,300,297
4254,"HOW-00209",2012,"3/12/2012","HA1201","2012","RAMP_BASIC","Howland",0,"-1",0,"CNET","PRIAs","Howland",0,0,0.81391163,-176.62371115,"Forereef","Shallow",0,30.7167235494881,0,7.50853242320819,0,0,0,0,0,0,0,0,0,0,0,0,1.02389078498294,0,0,0,0,0,0,0.68259385665529,0,0,1.70648464163823,0,0,0,0,11.9453924914676,0,0,0,0,0.68259385665529,0,6.8259385665529,3.07167235494881,0,0,0,0,0,0,0,0,0,0,0,0,17.7474402730375,0.341296928327645,0.341296928327645,0,0,1.02389078498294,2.04778156996587,0,0,0,0,0,0,0,0.68259385665529,0,0,0,0,0,0,0,0,4.43686006825939,0,0,0,0,0,0,0,0,0,0,0,1.02389078498294,0.341296928327645,0,0,0,0,0,0,0,7.16723549488055,0.68259385665529,0,0,0,0,0,0,0,300,293
